gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,costat,weburl
002176,2000-12-31,2000,FS,C,D,STD,BERKSHIRE HATHAWAY,USD,A,www.berkshirehathaway.com
002176,2000-12-31,2000,INDL,C,D,STD,BERKSHIRE HATHAWAY,USD,A,www.berkshirehathaway.com
002184,2000-02-29,1999,INDL,C,D,STD,BEST BUY CO INC,USD,A,investors.bestbuy.com
002188,2000-05-31,1999,INDL,C,D,STD,BETHLEHEM CORP,USD,I,www.bethcorp.com
002189,2000-12-31,2000,INDL,C,D,STD,BETHLEHEM STEEL CORP,USD,I,
002193,2000-12-31,2000,INDL,C,D,STD,BEVERLY ENTERPRISES INC,USD,I,www.goldenlivingcenters.com
002204,2000-12-31,2000,INDL,C,D,STD,NATIONAL ENERGY GROUP,USD,I,
002205,2000-06-30,2000,INDL,C,D,STD,BIG SKY TRANSPORTATION,USD,I,
002215,2000-12-31,2000,INDL,C,D,STD,SAMES CORP,USD,I,
002220,2000-12-31,2000,INDL,C,D,STD,BIO-RAD LABORATORIES INC,USD,A,www.bio-rad.com
002222,2000-12-31,2000,INDL,C,D,STD,SAVIENT PHARMACEUTICALS INC,USD,I,
002226,2000-12-31,2000,INDL,C,D,STD,BIOGEN INC-OLD,USD,I,www.biogen.com
002230,2000-05-31,1999,INDL,C,D,STD,BIOMET INC,USD,A,www.biomet.com
002236,2000-05-31,1999,INDL,C,D,STD,BIOTEL INC,USD,I,
002237,2000-12-31,2000,INDL,C,D,STD,SPHERIX INC  -OLD,USD,I,www.northsouthholdings.com
002240,2000-07-31,2000,INDL,C,D,STD,NON INVASIVE MONITOR,USD,A,www.nims-inc.com
002246,2000-02-29,1999,INDL,C,D,STD,BIO-LOGIC SYSTEMS CORP,USD,I,
002251,2000-12-31,2000,INDL,C,D,STD,MICROFLUIDICS INTL CORP,USD,I,www.microfluidicscorp.com
002255,2000-12-31,2000,INDL,C,D,STD,BLACK & DECKER CORP,USD,I,www.blackanddecker.com
002258,2000-03-31,1999,INDL,C,D,STD,BROADBAND WIRELESS INTL CORP,USD,I,
002259,2000-12-31,2000,INDL,C,D,STD,BLACK HILLS CORP,USD,A,www.blackhillscorp.com
002264,2000-12-31,2000,INDL,C,D,STD,LEXINGTON PRECISION CORP,USD,I,www.qco.net
002267,2000-03-31,1999,INDL,C,D,STD,BLOCK DRUG  -CL A,USD,I,
002269,2000-04-30,1999,INDL,C,D,STD,BLOCK H & R INC,USD,A,www.hrblock.com
002270,2000-12-31,2000,INDL,C,D,STD,VALARIS LTD,USD,A,www.valaris.com
002271,2000-12-31,2000,INDL,C,D,STD,BLOUNT INTL INC,USD,I,www.oregontool.com
002277,2000-03-31,1999,INDL,C,D,STD,BLUE RIDGE REAL ESTATE CO,USD,A,www.brreco.com
002282,2000-04-30,1999,INDL,C,D,STD,BOB EVANS FARMS,USD,I,bobevans.com
002285,2000-12-31,2000,INDL,C,D,STD,BOEING CO,USD,A,www.boeing.com
002290,2000-12-31,2000,INDL,C,D,STD,OFFICEMAX INC,USD,I,
002295,2000-06-30,2000,INDL,C,D,STD,BOLT TECHNOLOGY CORP,USD,I,www.bolt-technology.com
002299,2000-11-30,2000,INDL,C,D,STD,CARDIODYNAMICS INTL CORP,USD,I,
002302,2000-04-30,1999,INDL,C,D,STD,COMJOYFUL INTERNATIONAL CO,USD,I,
002312,2000-12-31,2000,INDL,C,D,STD,ROBERT HALF INC,USD,A,www.roberthalf.com
002316,2000-12-31,2000,INDL,C,D,STD,HEXION INC,USD,A,www.hexion.com
002328,2000-12-31,2000,INDL,C,D,STD,NSTAR,USD,I,www.nstar.com
002329,2000-12-31,2000,INDL,C,D,STD,BOSTON GAS CO,USD,I,www.nationalgridus.com
002337,2000-12-31,2000,INDL,C,D,STD,RESOLUTE FOREST PRODUCTS INC,USD,I,www.resolutefp.com
002338,2000-12-31,2000,INDL,C,D,STD,REXAM PLC,USD,I,
002340,2000-12-31,2000,INDL,C,D,STD,ENTRPRIZE CORP,USD,I,
002342,2000-06-30,2000,INDL,C,D,STD,BOWL AMERICA INC  -CL A,USD,I,www.bowl-america.com
002345,2000-09-30,2000,INDL,C,D,STD,WHITE ELECTRONIC DESIGNS CP,USD,I,www.whiteedc.com
002346,2000-12-31,2000,INDL,C,D,STD,BOWNE & CO INC,USD,I,www.dfinsolutions.com
002352,2000-07-31,2000,INDL,C,D,STD,BRADY CORP,USD,A,www.bradyid.com
002369,2000-12-31,2000,FS,C,D,STD,BROOKFIELD CORP,CAD,A,www.brookfield.com
002369,2000-12-31,2000,INDL,C,D,STD,BROOKFIELD CORP,CAD,A,www.brookfield.com
002381,2000-12-31,2000,INDL,C,D,STD,BRESLER & REINER INC,USD,A,www.breslerandreiner.com
002390,2000-10-31,2000,INDL,C,D,STD,BRIDGFORD FOODS CORP,USD,A,www.bridgford.com
002393,2000-06-30,2000,INDL,C,D,STD,BRIGGS & STRATTON,USD,I,www.basco.com
002396,2000-03-31,1999,INDL,C,D,STD,VINCOR INTL INC,CAD,I,www.arterracanada.com
002402,2000-06-30,2000,INDL,C,D,STD,MSGI SECURITY SOLUTIONS INC,USD,I,www.msgisecurity.com
002403,2000-12-31,2000,INDL,C,D,STD,BRISTOL-MYERS SQUIBB CO,USD,A,www.bms.com
002406,2000-06-30,2000,INDL,C,D,STD,CATALYST PAPER CORP,CAD,I,www.catalystpaper.com
002408,2000-12-31,2000,INDL,C,D,STD,TELUS CORP,CAD,A,www.telus.com
002410,2000-12-31,2000,INDL,C,D,STD,BP PLC,USD,A,www.bp.com
002411,2000-03-31,1999,INDL,C,D,STD,BT GROUP PLC,USD,A,www.bt.com
002433,2000-12-31,2000,INDL,C,D,STD,BNS HOLDING CO,USD,I,
002435,2000-04-30,1999,INDL,C,D,STD,BROWN FORMAN CORP,USD,A,www.brown-forman.com
002436,2000-01-31,1999,INDL,C,D,STD,CALERES INC,USD,A,www.caleres.com
002437,2000-12-31,2000,INDL,C,D,STD,BROWN (TOM) INC,USD,I,
002444,2000-12-31,2000,INDL,C,D,STD,BRUNSWICK CORP,USD,A,www.brunswick.com
002448,2000-12-31,2000,INDL,C,D,STD,MATERION CORP,USD,A,materion.com
002467,2000-12-31,2000,INDL,C,D,STD,WINMILL & CO INC  -CL A,USD,I,www.winmillco.com
002469,2000-12-31,2000,INDL,C,D,STD,BULOVA CORP,USD,I,
002482,2000-12-31,2000,INDL,C,D,STD,FORTRAN CORP,USD,A,www.fortrancorp.com
002484,2000-05-31,1999,INDL,C,D,STD,BURLINGTON COAT FACTORY INVS,USD,I,www.burlington.com
002489,2000-09-30,2000,INDL,C,D,STD,BURLINGTON INDUSTRIES INC,USD,I,www.burlington.com
002490,2000-12-31,2000,INDL,C,D,STD,BURLINGTON NORTHERN SANTA FE,USD,A,www.bnsf.com
002497,2000-12-31,2000,INDL,C,D,STD,MASTEC INC,USD,A,www.mastec.com
002504,2000-12-31,2000,INDL,C,D,STD,UNISYS CORP,USD,A,www.unisys.com
002507,2000-12-31,2000,INDL,C,D,STD,EMEX CORP,USD,I,
002508,2000-12-31,2000,INDL,C,D,STD,BUSH INDUSTRIES  -CL A,USD,I,
002518,2000-12-31,2000,INDL,C,D,STD,BUTLER MFG CO,USD,I,www.butlermfg.com
002519,2000-04-30,1999,INDL,C,D,STD,BUTLER NATIONAL CORP,USD,A,www.butlernational.com
002521,2000-12-31,2000,INDL,C,D,STD,REUNION INDUSTRIES INC,USD,A,
002526,2000-03-31,1999,INDL,C,D,STD,CAE INC,CAD,A,www.cae.com
002536,2000-03-31,1999,INDL,C,D,STD,LIVERAMP HOLDINGS INC,USD,A,liveramp.com
002537,2000-06-30,2000,INDL,C,D,STD,C-COR INC,USD,I,
002538,2000-12-31,2000,INDL,C,D,STD,CDI CORP,USD,I,www.cdicorp.com
002547,2000-12-31,2000,INDL,C,D,STD,CIGNA GROUP (THE),USD,A,www.cigna.com
002547,2000-12-31,2000,FS,C,D,STD,CIGNA GROUP (THE),USD,A,www.cigna.com
002549,2000-12-31,2000,INDL,C,D,STD,CIT GROUP INC-OLD,USD,I,www.cit-llc.com
002549,2000-12-31,2000,FS,C,D,STD,CIT GROUP INC-OLD,USD,I,www.cit-llc.com
002553,2000-12-31,2000,INDL,C,D,STD,CMI CORP,USD,I,
002555,2000-01-31,1999,INDL,C,D,STD,CPI CORP,USD,I,www.cpicorp.com
002556,2000-12-31,2000,INDL,C,D,STD,CSS INDUSTRIES INC,USD,I,www.cssindustries.com
002558,2000-12-31,2000,INDL,C,D,STD,CNA FINANCIAL CORP,USD,A,www.cna.com
002558,2000-12-31,2000,FS,C,D,STD,CNA FINANCIAL CORP,USD,A,www.cna.com
002561,2000-03-31,1999,INDL,C,D,STD,CPAC INC,USD,I,www.cpac.com
002573,2000-08-31,2000,INDL,C,D,STD,CSP INC,USD,A,www.cspi.com
002574,2000-12-31,2000,INDL,C,D,STD,CSX CORP,USD,A,www.csx.com
002577,2000-12-31,2000,INDL,C,D,STD,CTS CORP,USD,A,www.ctscorp.com
002578,2000-12-31,2000,INDL,C,D,STD,TELOS CORP/MD,USD,A,www.telos.com
002581,2000-12-31,2000,INDL,C,D,STD,CVD EQUIPMENT CORP,USD,A,www.cvdequipment.com
002589,2000-12-31,2000,INDL,C,D,STD,HEALTHTRONICS INC,USD,I,www.healthtronics.com
002593,2000-09-30,2000,INDL,C,D,STD,CABOT CORP,USD,A,www.cabotcorp.com
002595,2000-12-31,2000,INDL,C,D,STD,CACHE INC,USD,A,www.cache.com
002596,2000-06-30,2000,INDL,C,D,STD,CACI INTL INC  -CL A,USD,A,www.caci.com
002597,2000-12-31,2000,INDL,C,D,STD,CADBURY PLC,USD,I,
002602,2000-06-30,2000,INDL,C,D,STD,CADMUS COMMUNICATIONS CORP,USD,I,
002606,2000-03-31,1999,INDL,C,D,STD,CAGLE'S INC  -CL A,USD,I,
002615,2000-02-29,1999,INDL,C,D,STD,CALAMP CORP,USD,A,www.calamp.com
002616,2000-12-31,2000,INDL,C,D,STD,SCIOS INC,USD,I,
002618,2000-12-31,2000,INDL,C,D,STD,CALIFORNIA ENGELS MINING CO,USD,A,www.calengels.com
002620,2000-12-31,2000,FS,C,D,STD,MUFG AMERICAS HOLDINGS CORP,USD,A,mufgamericas.com
002620,2000-12-31,2000,INDL,C,D,STD,MUFG AMERICAS HOLDINGS CORP,USD,A,mufgamericas.com
002625,2000-06-30,2000,INDL,C,D,STD,ADAPTIVE BROADBAND CORP.,USD,I,
002628,2000-12-31,2000,INDL,C,D,STD,CALIFORNIA WATER SERVICE GP,USD,A,www.calwatergroup.com
002636,2000-12-31,2000,INDL,C,D,STD,CALPROP CORP,USD,I,
002644,2000-12-31,2000,INDL,C,D,STD,CAMBEX CORP,USD,I,www.cambex.com
002662,2000-12-31,2000,INDL,C,D,STD,CAMPBELL RESOURCES INC,CAD,A,
002663,2000-07-31,2000,INDL,C,D,STD,CAMPBELL SOUP CO,USD,A,www.campbellsoupcompany.com
002665,2000-01-31,1999,INDL,C,D,STD,O & Y PROPERTIES CORP,CAD,I,
002675,2000-12-31,2000,INDL,C,D,STD,MAPLE LEAF FOODS INC,CAD,A,www.mapleleaffoods.com
002677,2000-12-31,2000,INDL,C,D,STD,CANADA SOUTHERN PETROLEUM,CAD,I,
002694,2000-03-31,1999,INDL,C,D,STD,BAE SYSTEMS CANADA INC,CAD,I,www.cmcelectronics.ca
002696,2000-12-31,2000,INDL,C,D,STD,CANADIAN NATIONAL RAILWAY CO,CAD,A,www.cn.ca
002697,2000-12-31,2000,INDL,C,D,STD,NEXEN INC,CAD,I,cnoocinternational.com
002698,2000-12-31,2000,INDL,C,D,STD,CANADIAN PAC KANSAS CITY LTD,CAD,A,www.cpr.ca
002703,2000-12-31,2000,INDL,C,D,STD,CANADIAN TIRE CORP  -CL A,CAD,A,www.corp.canadiantire.ca
002710,2000-02-29,1999,INDL,C,D,STD,CONSTELLATION BRANDS,USD,A,www.cbrands.com
002721,2000-12-31,2000,INDL,C,D,STD,CANON INC,USD,A,global.canon
002731,2000-12-31,2000,FS,C,D,STD,PROVIDIAN FINANCIAL CORP,USD,I,
002731,2000-12-31,2000,INDL,C,D,STD,PROVIDIAN FINANCIAL CORP,USD,I,
002735,2000-12-31,2000,INDL,C,D,STD,CAPITAL PROPERTIES INC,USD,A,capitalproperties.com
002742,2000-03-31,1999,INDL,C,D,STD,CARA OPERATIONS LTD  -OLD,CAD,I,www.cara.com
002751,2000-06-30,2000,INDL,C,D,STD,CARDINAL HEALTH INC,USD,A,www.cardinalhealth.com
002771,2000-12-31,2000,INDL,C,D,STD,CARLISLE COS INC,USD,A,www.carlisle.com
002777,2000-12-31,2000,INDL,C,D,STD,GUNGNIR RESOURCES INC,CAD,A,www.gungnirresources.com
002783,2000-12-31,2000,INDL,C,D,STD,PROGRESS ENERGY INC,USD,A,
002785,2000-12-31,2000,INDL,C,D,STD,HEALTHY PLANET PRODUCTS INC,USD,I,www.healthyplanet.com
002787,2000-06-30,2000,INDL,C,D,STD,CARPENTER TECHNOLOGY CORP,USD,A,www.carpentertechnology.com
002791,2000-12-31,2000,INDL,C,D,STD,CARROLS CORP,USD,I,www.carrols.com
002797,2000-03-31,1999,INDL,C,D,STD,CARTER-WALLACE INC,USD,I,
002802,2000-01-31,1999,INDL,C,D,STD,CASCADE CORP,USD,I,www.cascorp.com
002803,2000-09-30,2000,INDL,C,D,STD,CASCADE NATURAL GAS CORP,USD,I,www.cngc.com
002807,2000-04-30,1999,INDL,C,D,STD,CASEYS GENERAL STORES INC,USD,A,www.caseys.com
002811,2000-12-31,2000,INDL,C,D,STD,CASTLE (A M) & CO,USD,I,www.castlemetals.com
002812,2000-12-31,2000,INDL,C,D,STD,DOLE FOOD CO INC,USD,I,www.dole.com
002817,2000-12-31,2000,INDL,C,D,STD,CATERPILLAR INC,USD,A,www.caterpillar.com
002818,2000-01-31,1999,INDL,C,D,STD,CATO CORP  -CL A,USD,A,www.catofashions.com
002829,2000-10-31,2000,INDL,C,D,STD,R F INDUSTRIES LTD,USD,A,www.rfindustries.com
002831,2000-06-30,2000,INDL,C,D,STD,ADVANCED BATTERY TECH INC,USD,I,www.zqpt.com
002845,2000-03-31,1999,INDL,C,D,STD,CENTEX CORP,USD,I,www.centex.com
002849,2000-12-31,2000,INDL,C,D,STD,BBVA COMPASS BANCSHARES INC,USD,A,www.bbvacompass.com/
002849,2000-12-31,2000,FS,C,D,STD,BBVA COMPASS BANCSHARES INC,USD,A,www.bbvacompass.com/
002852,2000-12-31,2000,INDL,C,D,STD,CENTRAL NATURAL RES INC,USD,A,www.centralholdings.com
002856,2000-12-31,2000,INDL,C,D,STD,CH ENERGY GROUP INC,USD,I,www.chenergygroup.com
002857,2000-12-31,2000,INDL,C,D,STD,CENTRAL ILLINOIS LIGHT CO,USD,I,www.ameren.com
002859,2000-12-31,2000,INDL,C,D,STD,CLECO CORP,USD,I,www.cleco.com
002862,2000-12-31,2000,INDL,C,D,STD,AEP TEXAS CENTRAL CO,USD,I,
002865,2000-12-31,2000,INDL,C,D,STD,CENTRAL STEEL & WIRE CO,USD,I,www.centralsteel.com
002870,2000-12-31,2000,INDL,C,D,STD,CENTRAL VERMONT PUB SERV,USD,I,www.greenmountainpower.com
002883,2000-12-31,2000,INDL,C,D,STD,CENTURY REALTY TRUST,USD,I,
002884,2000-12-31,2000,INDL,C,D,STD,LUMEN TECHNOLOGIES INC,USD,A,www.lumen.com
002886,2000-12-31,2000,FS,C,D,STD,KRAMONT REALTY TRUST,USD,I,www.kramont.com
002886,2000-12-31,2000,INDL,C,D,STD,KRAMONT REALTY TRUST,USD,I,www.kramont.com
002888,2000-12-31,2000,INDL,C,D,STD,CERADYNE INC,USD,I,solutions.3m.com
002889,2000-06-30,2000,INDL,C,D,STD,CERBCO INC  -CL A,USD,I,
002897,2000-10-31,2000,INDL,C,D,STD,CYBRDI INC,USD,I,www.cybrdi.com
002903,2000-03-31,1999,INDL,C,D,STD,CHAD THERAPEUTICS INC,USD,I,
002908,2000-12-31,2000,INDL,C,D,STD,TERAFORCE TECHNOLOGY CORP,USD,I,www.teraforcetechnology.com
002909,2000-03-31,1999,INDL,C,D,STD,CHALONE WINE GROUP LTD,USD,I,
002911,2000-09-30,2000,INDL,C,D,STD,UNIFIED GROCERS INC,USD,I,www.unifiedgrocers.com
002916,2000-12-31,2000,INDL,C,D,STD,CHAMPION ENTERPRISES INC,USD,I,
002918,2000-12-31,2000,INDL,C,D,STD,CHAMPION PARTS INC,USD,I,www.championparts.net
002929,2000-12-31,2000,INDL,C,D,STD,CHAPARRAL RESOURCES INC,USD,I,
002938,2000-01-31,1999,INDL,C,D,STD,CHARMING SHOPPES INC,USD,I,charming.com
002940,2000-09-30,2000,INDL,C,D,STD,MAGELLAN HEALTH INC,USD,I,www.magellanhealth.com
002942,2000-07-31,2000,INDL,C,D,STD,CANTEL MEDICAL CORP,USD,I,www.cantelmedical.com
002950,2000-11-30,2000,INDL,C,D,STD,CHATTEM INC,USD,I,www.chattem.com
002951,2000-09-30,2000,INDL,C,D,STD,DELPHAX TECHNOLOGIES INC,USD,A,www.delphax.com
002953,2000-12-31,2000,INDL,C,D,STD,CHECKPOINT SYSTEMS INC,USD,I,www.checkpointsystems.com
002955,2000-01-31,1999,INDL,C,D,STD,CHEFS INTERNATIONAL INC,USD,I,
002960,2000-12-31,2000,INDL,C,D,STD,CHEMED CORP,USD,A,www.chemed.com
002965,2000-06-30,2000,INDL,C,D,STD,CHEMFAB CORPORATION,USD,I,
002968,2000-12-31,2000,INDL,C,D,STD,JPMORGAN CHASE & CO,USD,A,www.jpmorganchase.com
002968,2000-12-31,2000,FS,C,D,STD,JPMORGAN CHASE & CO,USD,A,www.jpmorganchase.com
002975,2000-02-29,1999,INDL,C,D,STD,CHERRY CORP,USD,I,switches-sensors.zf.com/us
002978,2000-12-31,2000,INDL,C,D,STD,VERIZON INC/MD,USD,I,
002979,2000-12-31,2000,INDL,C,D,STD,VERIZON INC/VA,USD,I,verizon5glabs.com/
002980,2000-12-31,2000,INDL,C,D,STD,VERIZON WASHINGTON INC/DC,USD,I,
002981,2000-12-31,2000,INDL,C,D,STD,VERIZON INC/WV,USD,I,
002982,2000-12-31,2000,INDL,C,D,STD,CHESAPEAKE CORP,USD,I,
002986,2000-12-31,2000,INDL,C,D,STD,CHESAPEAKE UTILITIES CORP,USD,A,www.chpk.com
002990,2000-09-30,2000,INDL,C,D,STD,IMUNON INC,USD,A,www.imunon.com
002991,2000-12-31,2000,INDL,C,D,STD,CHEVRON CORP,USD,A,www.chevron.com
002999,2000-12-31,2000,INDL,C,D,STD,CHICAGO RIVET & MACHINE CO,USD,A,www.chicagorivet.com
003002,2000-12-31,2000,INDL,C,D,STD,CHIEF CONSOLIDATED MINING CO,USD,I,
003007,2000-06-30,2000,INDL,C,D,STD,BRINKER INTL INC,USD,A,brinker.com
003011,2000-12-31,2000,INDL,C,D,STD,CHIRON CORP,USD,I,
003015,2000-12-31,2000,INDL,C,D,STD,CHRIS-CRAFT INDS,USD,I,
003024,2000-12-31,2000,FS,C,D,STD,CHUBB CORP,USD,I,www.chubb.com
003024,2000-12-31,2000,INDL,C,D,STD,CHUBB CORP,USD,I,www.chubb.com
003026,2000-12-31,2000,INDL,C,D,STD,CHURCH & DWIGHT INC,USD,A,churchdwight.com
003027,2000-03-31,1999,INDL,C,D,STD,CHURCH LOANS & INVTS TRUST,USD,I,www.churchloans.com
003028,2000-12-31,2000,INDL,C,D,STD,CHURCHILL DOWNS INC,USD,A,www.churchilldownsincorporated.com
003031,2000-12-31,2000,INDL,C,D,STD,CHYRONHEGO CORP,USD,I,www.chyron.com
003033,2000-12-31,2000,INDL,C,D,STD,CILCORP INC,USD,I,www.cilco.com
003036,2000-12-31,2000,INDL,C,D,STD,CINCINNATI BELL INC,USD,I,www.altafiber.com
003039,2000-12-31,2000,INDL,C,D,STD,DUKE ENERGY OHIO INC,USD,A,
003041,2000-12-31,2000,INDL,C,D,STD,MILACRON INC,USD,I,
003048,2000-09-30,2000,INDL,C,D,STD,CIPRICO INC,USD,I,
003054,2000-02-29,1999,INDL,C,D,STD,CIRCUIT CITY STORES INC,USD,I,
003055,2000-12-31,2000,INDL,C,D,STD,CIRCUIT RESEARCH LABS INC,USD,A,
003062,2000-05-31,1999,INDL,C,D,STD,CINTAS CORP,USD,A,www.cintas.com
003063,2000-01-31,1999,INDL,C,D,STD,MANDALAY RESORT GROUP,USD,I,
003066,2000-12-31,2000,FS,C,D,STD,CITICORP,USD,I,www.citigroup.com
003066,2000-12-31,2000,INDL,C,D,STD,CITICORP,USD,I,www.citigroup.com
003071,2000-12-31,2000,FS,C,D,STD,CITIZENS REPUBLIC BANCORP,USD,I,
003071,2000-12-31,2000,INDL,C,D,STD,CITIZENS REPUBLIC BANCORP,USD,I,
003082,2000-12-31,2000,INDL,C,D,STD,CITY NATIONAL CORP,USD,I,
003082,2000-12-31,2000,FS,C,D,STD,CITY NATIONAL CORP,USD,I,
003087,2000-01-31,1999,INDL,C,D,STD,CLAIRES STORES INC,USD,I,www.clairestores.com
003093,2000-11-30,2000,INDL,C,D,STD,CLARCOR INC,USD,I,www.clarcor.com
003099,2000-12-31,2000,INDL,C,D,STD,CLARY CORP,USD,I,www.clary.com
003103,2000-06-30,2000,INDL,C,D,STD,CLAYTON HOMES INC,USD,I,www.claytonhomes.com
003105,2000-12-31,2000,INDL,C,D,STD,IHEARTMEDIA INC,USD,A,www.iheartmedia.com
003107,2000-12-31,2000,INDL,C,D,STD,CLEVELAND-CLIFFS INC,USD,A,www.clevelandcliffs.com
003114,2000-12-31,2000,INDL,C,D,STD,NTELOS INC,USD,I,www.ntelos.com
003116,2000-03-31,1999,INDL,C,D,STD,CLINICAL DATA INC,USD,I,
003121,2000-06-30,2000,INDL,C,D,STD,CLOROX CO/DE,USD,A,www.thecloroxcompany.com
003126,2000-12-31,2000,INDL,C,D,STD,ALL AMERICAN GROUP INC,USD,I,
003129,2000-12-31,2000,INDL,C,D,STD,COAST DISTRIBUTION SYSTEMS,USD,I,www.coastdistribution.com
003130,2000-12-31,2000,INDL,C,D,STD,EL PASO CGP CO,USD,I,
003134,2000-06-30,2000,INDL,C,D,STD,FAMILY ROOM ENTMT CORP,USD,A,www.fmlyroom.com
003138,2000-12-31,2000,INDL,C,D,STD,COCA COLA CONSOLIDATED INC,USD,A,www.cokeconsolidated.com
003144,2000-12-31,2000,INDL,C,D,STD,COCA-COLA CO,USD,A,www.coca-colacompany.com
003153,2000-12-31,2000,INDL,C,D,STD,COEUR MINING INC,USD,A,www.coeur.com
003156,2000-12-31,2000,INDL,C,D,STD,THINKENGINE NETWORKS INC,USD,I,
003157,2000-09-30,2000,INDL,C,D,STD,COHERENT INC,USD,I,www.coherent.com
003158,2000-12-31,2000,INDL,C,D,STD,COHU INC,USD,A,www.cohu.com
003164,2000-01-31,1999,INDL,C,D,STD,COLE NATIONAL CORP,USD,I,
003165,2000-12-31,2000,INDL,C,D,STD,RANGER INDUSTRIES INC,USD,I,
003170,2000-12-31,2000,INDL,C,D,STD,COLGATE-PALMOLIVE CO,USD,A,www.colgatepalmolive.com
003171,2000-08-31,2000,INDL,C,D,STD,OSCIENT PHARMACEUTICALS CORP,USD,I,
003178,2000-10-31,2000,INDL,C,D,STD,COLLINS INDUSTRIES INC,USD,I,
003184,2000-12-31,2000,INDL,C,D,STD,CCOM GROUP INC,USD,I,www.ccom-group.com
003198,2000-12-31,2000,INDL,C,D,STD,COLORADO INTERSTATE GAS CO,USD,A,pipeportal.kindermorgan.com
003203,2000-08-31,2000,INDL,C,D,STD,CHASE CORP,USD,A,chasecorp.com
003206,2000-12-31,2000,INDL,C,D,STD,COLUMBIA ENERGY GROUP,USD,I,www.columbiaenergy.com/
003210,2000-12-31,2000,INDL,C,D,STD,COLUMBUS SOUTHERN POWER CORP,USD,I,
003218,2000-01-31,1999,INDL,C,D,STD,COMARCO INC,USD,I,www.comarco.com
003220,2000-12-31,2000,INDL,C,D,STD,MARKETING CONCEPTS INTERNATI,USD,I,
003221,2000-12-31,2000,INDL,C,D,STD,AON PLC,USD,A,www.aon.com
003221,2000-12-31,2000,FS,C,D,STD,AON PLC,USD,A,www.aon.com
003226,2000-12-31,2000,INDL,C,D,STD,COMCAST CORP,USD,A,corporate.comcast.com
003229,2000-12-31,2000,INDL,C,D,STD,COMDIAL CORP,USD,I,
003230,2000-09-30,2000,INDL,C,D,STD,COMDISCO HOLDING CO INC,USD,I,www.comdisco.com
003231,2000-12-31,2000,FS,C,D,STD,COMERICA INC,USD,A,www.comerica.com
003231,2000-12-31,2000,INDL,C,D,STD,COMERICA INC,USD,A,www.comerica.com
003235,2000-12-31,2000,INDL,C,D,STD,COMINCO LTD,CAD,I,
003238,2000-12-31,2000,INDL,C,D,STD,COMMERCE BANCSHARES INC,USD,A,www.commercebank.com
003238,2000-12-31,2000,FS,C,D,STD,COMMERCE BANCSHARES INC,USD,A,www.commercebank.com
003240,2000-03-31,1999,INDL,C,D,STD,COMMERCE GROUP CORP,USD,A,www.commercegroupcorp.com
003243,2000-12-31,2000,INDL,C,D,STD,CITIGROUP INC,USD,A,www.citigroup.com
003243,2000-12-31,2000,FS,C,D,STD,CITIGROUP INC,USD,A,www.citigroup.com
003246,2000-08-31,2000,INDL,C,D,STD,COMMERCIAL METALS,USD,A,www.cmc.com
003265,2000-12-31,2000,INDL,C,D,STD,COMMONWLTH TELE ENTER,USD,I,www.ct-enterprises.com
003270,2000-03-31,1999,INDL,C,D,STD,CTI GROUP HOLDINGS INC,USD,I,www.ctigroup.com
003275,2000-12-31,2000,INDL,C,D,STD,COMMUNICATIONS SYSTEMS INC,USD,I,www.commsystems.com
003277,2000-03-31,1999,INDL,C,D,STD,GROUP 1 SOFTWARE INC,USD,I,
003278,2000-12-31,2000,INDL,C,D,STD,AVIS BUDGET GROUP INC,USD,A,www.avisbudgetgroup.com
003278,2000-12-31,2000,FS,C,D,STD,AVIS BUDGET GROUP INC,USD,A,www.avisbudgetgroup.com
003282,2000-12-31,2000,INDL,C,D,STD,COMPAQ COMPUTER CORP,USD,I,
003288,2000-05-31,1999,INDL,C,D,STD,COMPREHENSIVE CARE CORP,USD,A,www.advanzeon.com
003291,2000-03-31,1999,INDL,C,D,STD,COMPTEK RESEARCH INC,USD,I,
003297,2000-12-31,2000,INDL,C,D,STD,COMPUDYNE CORP,USD,I,
003310,2000-03-31,1999,INDL,C,D,STD,CA INC,USD,I,www.ca.com
003311,2000-12-31,2000,INDL,C,D,STD,PURE WORLD INC,USD,I,
003333,2000-12-31,2000,INDL,C,D,STD,ARTESYN TECHNOLOGIES INC,USD,I,www.artesyn.com
003336,2000-03-31,1999,INDL,C,D,STD,DXC TECHNOLOGY CO,USD,A,www.dxc.technology
003342,2000-12-31,2000,INDL,C,D,STD,COMPUTER TASK GROUP INC,USD,A,www.ctg.com
003343,2000-03-31,1999,INDL,C,D,STD,CTC COMMUNICATIONS GROUP INC,USD,I,
003343,2000-12-31,2000,INDL,C,D,STD,CTC COMMUNICATIONS GROUP INC,USD,I,
003354,2000-01-31,1999,INDL,C,D,STD,COMPUTRAC INC,USD,I,
003358,2000-07-31,2000,INDL,C,D,STD,COMTECH TELECOMMUN,USD,A,www.comtechtel.com
003362,2000-05-31,1999,INDL,C,D,STD,CONAGRA BRANDS INC,USD,A,www.conagrabrands.com
003365,2000-12-31,2000,INDL,C,D,STD,COMPUTER HORIZONS CORP,USD,I,
003366,2000-06-30,2000,INDL,C,D,STD,COMSHARE INC,USD,I,
003367,2000-06-30,2000,INDL,C,D,STD,COMTEX NEWS NETWORK INC,USD,I,www.comtex.com
